1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48
PFN1	25.87342644	25.28552628	25.65921593	25.26234245	25.13903236	24.95841217	25.74332237	25.79141426	25.91360474	24.78606224	25.36929512	25.17603683	24.65790939	25.52516174	25.15185928	25.15491295	25.40064049	25.21944809	25.55584526	25.34173965	25.79034615	25.62708855	25.7923584	25.248909	25.22659302	24.91456223	25.02854729	24.91186905	24.70798874	26.0751667	25.86244774	25.34451866	24.73897552	25.74422073	26.15782738	25.58511543	24.79773521	25.58686256	25.48815155	25.60082245	25.14402199	25.28524399	25.78683662	25.74519539	26.10591507	25.80042839	24.9789753	25.34509468
HSP90AA1	27.8329792	27.66254807	27.53408241	27.62407875	27.81341743	27.33236313	27.45497322	27.91387749	27.55749702	28.04473686	27.8517437	27.63436508	27.17312241	27.51337242	28.20373154	27.39255714	27.74168968	27.64821625	27.82201576	27.88087082	27.92320442	27.63062096	27.72987747	27.88046074	28.12627602	28.42306137	28.15117264	27.94385719	27.39321136	27.97634506	28.0200386	28.01733398	28.47483253	26.0430584	26.10481644	26.65389824	26.87607574	26.31560135	26.18353462	27.051548	26.29361725	26.46405792	27.85620308	27.71849251	27.30051231	27.65969276	28.41997147	27.90695763
HNRNPC	25.10932732	25.04726791	25.23761177	25.05498695	24.74072647	25.94301987	25.33565331	25.50230408	25.32453918	24.3085537	25.73894882	25.54877853	26.13286972	26.44241905	23.70123482	25.63710403	25.55127525	25.0128231	25.55534744	25.18498993	25.47883415	25.617733	25.64866829	24.14297104	24.82099342	23.2049942	25.45431519	25.29505539	27.17398071	25.59400177	26.44143867	26.20743179	24.33722115	26.06324005	25.67128181	26.18748474	24.79877281	26.07681847	24.65594673	25.12447357	25.20962715	25.30005836	25.45048141	25.18302345	25.87361336	25.83470345	23.85424232	24.72124481
ANXA6	25.09043121	25.00058365	24.85176659	25.17401886	25.25237846	24.30626106	25.97655296	24.76926041	25.23194885	26.2714901	24.30257034	23.17259979	23.83691978	24.43669701	26.81372261	24.31478882	24.59531212	23.72567177	25.09675789	23.58198929	24.64707756	23.38824272	23.89031792	24.68458557	23.29123116	22.61218643	24.16277122	24.40041161	22.32676888	25.12281609	23.76395226	23.68731117	23.27724838	24.14616013	25.62692261	24.80282021	25.77846336	23.86881828	23.33905792	25.4332943	24.77489853	25.44002914	26.36808014	26.47402763	24.83084106	24.11569023	26.05903625	22.28305626
SLC3A2	22.94637108	23.21745872	22.54285812	24.48456001	24.04343414	23.34068871	22.57703972	23.17314911	22.5434494	24.83412552	23.4772892	23.47258759	23.50518608	22.31843376	24.88962173	23.16189384	23.74190903	22.76235199	23.60070801	23.46338654	22.80785942	22.49831009	22.52707291	23.81899643	23.65458107	23.97727394	23.32882309	23.54568863	22.58077049	20.16326332	19.85207367	23.18431664	23.93580055	23.30688667	20.82795715	23.01835251	24.83821869	22.89954948	24.51316071	24.03766632	23.80005836	23.03607368	24.55027771	24.14141273	23.44859314	23.08722115	24.75490952	23.35608673
PFKM	22.68903923	22.75963211	22.66197014	21.31617165	22.44040298	21.57727051	22.21966171	21.84303093	21.54014206	22.7776413	22.14699936	21.88639832	23.09828377	22.89624405	23.60840034	23.55356216	23.08212852	22.30307198	22.26095009	22.88851738	22.06404686	19.46162224	22.06762886	22.57281494	22.53556824	23.18187904	22.20460701	22.25942802	20.78284836	21.49619102	21.53981018	21.62439728	21.81217575	21.72354889	21.56982803	21.6251564	21.9289341	22.10126877	22.62974167	22.23025703	22.83917046	19.41259193	20.9277401	21.29754066	20.95936012	21.28444099	21.7997818	21.41110992
HSP90AB1	25.39267159	25.99072838	25.93730545	25.67476082	25.856287	25.26542091	25.4576683	25.62176132	25.7206192	25.95409203	25.95207024	25.61590958	24.97026825	25.28167725	26.48426819	25.31402779	25.09579086	25.83597946	26.08222961	25.95153809	26.04036522	25.93100548	26.09093475	25.96373558	26.14203453	26.28199577	25.89534378	25.77296257	25.07087517	25.66798401	25.85521698	25.71229935	26.02165985	23.89642906	24.20052719	24.79778481	24.66909218	24.29921913	24.59963036	25.23994446	24.41821861	24.1590786	25.54598427	25.81002426	25.19016266	25.32916641	25.91864014	25.31782722
SNRNP70	19.65499496	22.36281776	22.26014709	19.76445007	20.24175262	22.17353058	20.38929558	21.92596817	20.04187965	21.25501633	22.1288681	22.17913246	23.24485779	22.56404686	20.42578888	23.07783318	21.6806736	22.71647072	22.06736565	20.66553116	22.03784943	22.4667511	22.01916695	19.63136292	21.87882233	19.77270699	21.59363747	21.78440666	22.60075378	21.99147797	20.23171616	19.96016884	20.50324821	22.78488541	21.92679977	20.86588669	20.39977264	20.22384453	20.28728294	20.40109825	20.21021843	20.47130966	20.39374733	19.93918228	22.53912354	21.32783699	20.44212914	22.2122879
VIM	30.49505043	30.48067856	30.6197319	29.80293465	29.8068409	28.91330719	30.71538544	30.5117321	30.66042519	30.14612961	29.56703186	28.34921074	29.03787041	29.34963226	30.42422295	28.5100174	29.69823074	29.13342285	30.55050468	29.6467762	31.05005646	29.70480728	29.77291298	30.86378288	28.72643852	29.15532875	29.35388565	29.57661438	26.75455284	30.13001442	29.63041306	28.08502007	27.8541832	28.47969627	29.93466568	28.93055344	29.64454269	27.49121284	27.68552017	29.72188377	29.52488518	30.41367149	30.32055473	30.53269005	29.55651093	29.14019394	30.27841377	28.17683601
ANXA5	27.34468842	27.77303886	27.87467003	27.10679436	27.15749931	25.79161263	27.40088463	27.02231598	27.79668236	27.3502636	26.57686615	25.52525139	25.07577896	27.60971069	27.49830818	26.25149345	26.37598801	25.36011314	27.29736519	25.24067116	26.76799774	27.60123253	27.07836723	26.6235218	25.93190575	25.01000786	25.77577782	26.53589249	24.59229279	27.28409767	27.93926811	25.39819527	25.29070282	25.55929184	27.31475449	27.59213448	26.48661804	25.46615982	25.43297577	26.55010033	26.25230598	27.03820992	28.86649704	28.25421715	27.73182106	26.9825058	27.84553528	25.74160004
RPSA	25.23695564	25.76423073	26.12451172	25.8543129	26.18217087	26.83183098	26.04170227	26.25679398	26.66776848	25.82077408	26.51648521	26.05651665	26.35741425	25.71968079	25.20007706	25.75366211	25.43701553	25.93138885	25.98322296	25.89173317	25.89963722	26.15574455	26.20282555	25.844841	25.84158134	24.80503654	26.26320267	26.1930809	27.48769188	26.23722839	26.87958527	27.00077629	26.23070335	26.62770081	26.10487556	26.11117935	26.14635468	26.19670486	25.70160484	26.02265549	25.90639687	25.82169914	26.51507187	26.52184105	26.46874046	26.81384468	25.80727577	26.20161247
ADRA2A	21.39037132	19.73677444	19.77149391	19.17699623	19.96585464	21.30089569	21.6591835	20.57015228	19.91844368	20.26475716	20.46223831	21.44511032	21.20734978	19.38517761	19.77018166	20.40112877	19.80261421	20.58561897	20.30684853	19.7633419	19.06358147	19.4904213	20.16838646	20.02272987	19.46142578	18.61159515	19.66515541	19.37844467	20.3825264	20.98808289	19.01696014	19.21406555	20.94099045	20.9310627	21.23975372	20.03371239	20.21774292	21.03227997	20.47001457	20.56063652	19.54737091	21.19652557	20.7112484	20.862257	20.36247253	19.24201202	19.4141655	19.52940941
SNRPA	20.09495735	19.83003044	20.66127014	19.9485569	20.17841721	21.47896957	20.60368538	19.72722626	19.10361862	20.04376793	21.31898689	21.60770035	21.3372345	19.18577385	20.30665588	22.28909302	21.49818802	19.28973579	20.52684593	19.38624954	21.58361816	20.1428051	21.62444115	20.16680908	20.64904404	20.52745438	19.60341644	20.83229065	22.05208588	21.27190208	20.36130905	22.46323776	20.67003632	22.07100487	21.23973465	20.66679382	20.95417404	19.33503723	19.7287178	20.89527893	20.14861298	20.65321541	21.31130028	20.76562881	21.87117195	21.69481087	21.08316803	20.10487366
ENO2	26.04117966	25.55505562	25.82684708	26.27013588	26.88028526	25.60079384	26.07581902	25.32779694	25.45992088	27.41530418	26.72728348	26.66912079	26.53299713	26.05637169	27.82201576	27.31587791	27.24154472	27.01701355	26.47029305	26.5997448	25.96190453	25.88655663	26.16597366	27.45575714	27.41191483	27.57708359	26.81616592	26.98815155	26.01905251	25.55841637	25.46855354	27.01850128	27.52013397	26.86124039	25.74878311	25.0507164	27.81921577	27.627285	28.15663147	27.10259438	27.59199333	26.04976273	26.14726639	26.66112137	25.85409927	24.77303886	27.69862747	27.48715401
GSTP1	23.68677711	24.46874046	24.86532974	24.19828033	24.4187336	23.44101143	24.9273243	24.91351318	24.75730324	23.7470417	24.41821861	23.71471024	24.2753315	25.27095604	24.20426369	24.41712379	25.03624153	24.24706268	25.58170128	24.70877838	25.31472015	25.20929337	25.09256935	24.55344391	24.53522491	24.36339188	24.71926308	24.38561249	23.61851692	25.44830894	25.09381866	24.23870468	24.16943741	23.93057632	25.54607201	23.91186905	23.70630264	24.02030373	23.96508026	23.9717598	23.74201202	24.45243073	24.58152962	24.55695534	24.51653099	24.57340431	24.02369118	24.11044312
LGALS1	22.92589569	23.29782104	22.9132576	23.53219604	23.26298714	23.06964493	22.72930717	24.11275101	22.75798416	24.16905594	22.65296364	22.79278946	24.20635223	23.42123985	24.68747139	20.7485981	22.11914635	22.88397598	23.41776848	21.53131485	22.54564285	22.16189384	22.14295387	24.00213051	21.85722542	19.44864082	24.44720459	22.69115067	24.67497635	23.9982605	23.0904541	22.7164917	21.8747406	23.16507339	22.73318291	23.04390144	23.06424332	21.35718918	19.6065731	23.54096985	20.07582664	20.68235588	24.05482101	23.12115669	22.56546402	23.53243256	23.51905441	20.30160141
QDPR	24.54462814	23.38389969	21.29536438	20.68590355	23.53836632	22.43959236	22.74681664	23.15895462	22.83234787	24.04535294	23.70946121	23.60783577	23.2464962	23.17937469	23.24081802	23.53824806	23.95411301	23.12970161	19.75863266	23.20208168	23.01583672	22.85180473	22.15316772	24.07479858	22.87940216	23.51905441	19.76933861	23.54321289	23.42329407	23.20178413	23.04660225	22.97230339	23.59775734	23.09964943	23.72671127	23.41441727	24.2416172	23.00285149	23.3046608	22.84245491	23.16069412	23.71795654	22.73578644	19.9491272	23.04771614	19.73583221	23.00646782	23.88016891
HMGB1	22.91954422	23.67497635	22.99267006	23.56604576	23.84890556	23.10373688	22.91779709	23.9314785	23.75979424	22.45319748	24.06431007	21.93174934	26.95460129	27.35934258	24.48542023	26.59988594	27.05403328	23.66275215	24.10996437	23.03030777	23.3754406	23.60648155	23.60907745	22.29650497	23.43707848	22.73057365	24.25342369	22.98215675	24.25428963	24.60348511	24.92220497	24.26506424	21.9214344	25.79528427	23.70988274	23.55332756	23.82570648	24.11822701	23.99222183	24.15143394	23.90857315	24.76461029	22.73289299	22.92332077	23.39479828	23.40184593	22.71385193	23.13520813
RBP1	20.53017807	22.66622353	19.80458641	20.54547691	19.62462234	19.2430687	20.2717762	19.37304306	20.17861366	19.14937019	20.07381058	21.00752831	21.14037132	19.94891357	20.86508179	21.48478127	20.58731651	19.71206856	21.61292839	20.70060349	19.89782906	23.09006691	20.06136131	19.83798218	19.62827492	19.50398064	19.69508553	19.28896141	19.4341507	20.4088726	19.50737762	22.72194481	21.59105301	20.30543518	19.75949478	20.47291946	20.52122116	20.52420616	20.79368591	21.01783371	19.94186211	19.92389488	20.39724541	20.91952896	23.84536743	20.45063591	20.73774719	20.47518921
GNAO1	26.49836922	26.32808685	26.14514923	26.80045319	27.51186562	26.53290939	26.33495522	26.97388458	26.27282524	27.88704491	27.02802086	27.46839905	27.11515427	26.29909706	28.30851936	26.75187492	27.31967163	25.94322014	25.88157082	26.66749763	26.12549782	25.82497978	26.5327301	27.12396049	27.00506783	27.7710247	26.68471909	27.58190155	26.42025948	26.5335331	26.18825912	27.33756065	27.74156189	25.30945587	25.4266243	24.84028625	26.88866997	26.22407341	27.2473526	25.31188202	26.23850441	24.82972908	25.14538193	26.64457703	25.97891045	25.82781601	28.01025391	26.5354023
TPM1	21.8780365	21.39199638	21.49267387	22.44106102	23.07879448	22.94216919	22.89914322	21.49335861	21.85840225	24.62265587	22.66890907	23.37065887	23.21907043	21.29843712	24.14413834	22.85690308	22.4673233	22.92634773	22.08375168	23.09182739	22.46640205	21.61836052	22.78735924	23.17899513	23.61627579	24.37451172	22.58178139	23.35944366	22.19739532	21.78540421	21.46652603	23.14549065	23.76040268	21.64341545	22.04586983	19.59693336	24.16438293	22.90437126	22.95287132	22.96284103	23.3046608	21.55004311	21.9205265	23.53326416	21.6993084	21.15832329	24.22685051	23.38574409
CLTA	20.53443909	21.97018051	20.56871223	22.16885757	21.61903191	22.22036934	20.2462616	22.09924698	21.83953667	20.45624161	22.14261246	22.1774292	22.30802536	21.64605522	19.54392052	22.3159771	22.33131409	21.42489243	19.97291756	19.84932899	19.4904995	21.52123642	21.2841568	22.0826149	21.88352966	20.11263275	19.7513237	20.38629341	21.68795204	20.38056183	20.20717812	22.19038963	22.00216484	21.70560646	20.19481468	21.00988579	21.6545105	21.14552116	21.22108078	20.93591881	22.3147068	20.48231888	20.65751839	21.56001472	21.63387108	19.72901726	22.08666992	21.86767006
ANXA4	20.72400665	20.28204536	20.80114174	20.18664551	19.99506569	21.71271896	21.387743	20.70235443	20.24255753	21.13564682	19.2110405	18.75497818	20.86491394	20.64103508	20.74902725	20.90793228	20.04166412	21.29692459	23.6686058	20.63591003	20.63722038	21.0857029	20.90153885	20.80687714	20.30496788	20.94572639	19.74485207	19.58595848	19.87804794	19.66559792	21.43584824	20.450243	20.10475731	20.79606247	22.5698967	20.87939262	21.74151802	22.25055122	21.66665649	21.16158676	20.61923409	20.40448952	23.50651741	22.08550453	19.1064949	20.05093384	21.6130619	20.78650665
CNP	20.81362534	20.57063866	19.58616829	18.40598869	20.75659752	19.66106415	18.27184677	18.65410423	18.68763542	20.88054276	18.48404312	18.28559113	17.68660927	19.49923134	21.23385811	20.75784302	18.74832344	18.08581543	18.34065056	19.35257339	19.84383583	19.24555779	19.91358185	19.6456337	18.96767044	19.6988163	18.49786758	17.68373489	18.91872978	18.15481758	20.13696098	20.13191032	20.97200584	20.29730797	20.29289818	20.62056541	18.70839691	19.97028542	17.71075249	20.65790749	19.74504852	19.6561718	19.77532768	18.53454208	20.83938217	19.76432419	20.26189804	18.17123604
HNRNPA1	25.4631691	25.69359779	25.53978729	25.79743767	25.24970436	26.44048882	25.28146362	25.0694828	25.98433304	24.82963181	26.21083641	25.72134972	26.8111515	26.95415878	25.2727356	26.64416504	26.38096428	26.42292404	26.57744217	26.61610603	25.9762249	26.0871563	26.1532917	25.84256554	26.24435997	24.97648811	26.56745338	25.56174088	26.80316544	25.8931694	26.238451	25.83583641	24.22824669	27.56986046	25.94761848	25.90426064	25.98567963	26.41435242	25.64372444	26.55830002	26.22881508	26.26029778	25.71358299	25.64864159	25.91538239	25.54960251	24.94234848	25.25086212
SNRPA1	22.47896957	22.67053032	22.47741318	22.04196548	20.77072144	22.36802292	21.96391678	22.61562347	22.54399109	20.81378174	21.88665771	21.24435043	22.78386688	23.04803276	20.31692123	22.49972153	22.23800659	22.72240257	22.00976944	21.5924511	22.2055912	22.63615227	22.39435387	21.47689438	21.85551643	20.9720459	22.64877892	21.39409256	22.53784561	22.62961006	22.65979385	22.12754631	21.02796555	23.39073753	22.76815987	23.52957726	21.66791344	22.35021782	21.32196045	20.89493752	21.98898506	22.64372444	22.64200592	22.33112335	23.24782944	23.81841087	21.32085419	20.03841209
PARP1	24.22361374	25.14565468	24.67616081	24.50014877	24.3561554	24.51189423	24.34211349	25.56051636	26.03946495	23.25392914	24.84704208	24.00058365	25.17157745	26.70384979	23.58336639	25.50657845	24.53960991	24.52031326	24.73267555	24.08764076	24.67497635	25.77092361	24.76334381	23.51231766	24.39460182	22.20976067	24.1839695	23.85614395	24.3939476	25.06890869	26.16880798	25.01593018	22.54938507	23.73065567	24.28778267	25.62967682	23.3997612	24.31285286	21.85262489	24.71528625	24.02445221	23.68378258	24.49893188	24.17249298	25.04780769	25.53904724	22.7276268	23.28841591
UCHL1	25.99554634	25.39502716	25.60407829	27.4814682	27.71194458	26.42040443	26.72012329	27.06311607	26.07175446	27.23150826	27.11346626	27.24499512	27.0590992	25.38294411	27.63332558	26.58276367	27.31587791	28.01648331	26.63408852	27.0474968	25.74850082	24.44360542	26.55964279	27.20284462	27.11485672	27.62065887	27.4037323	27.38788223	26.1404953	24.37828827	23.76627922	26.26865578	26.5609684	24.91150284	24.56749725	24.15003967	25.66280556	26.17721558	26.29689407	26.2609787	26.67290115	23.50324631	24.97604942	26.02711296	24.39603996	24.39845657	27.00066948	26.72728348
ALDOC	24.27120399	24.30500793	23.65948868	25.28757095	25.79439163	23.47134781	24.67820358	24.87187576	23.67271233	28.2290802	23.74622154	24.40781975	21.6590538	23.24378395	27.73698997	23.12512016	24.07977104	24.3742466	24.6858139	23.92497063	24.55174446	21.11794281	23.85880089	27.18082428	24.15668869	25.23721123	24.26140976	25.54695511	23.50348854	24.34190941	23.0453186	24.87427139	26.05399323	21.77265549	23.61380386	22.96613693	27.07030106	23.76415443	25.99828148	23.8657074	25.12210464	22.22311401	25.50072479	26.14596558	23.61200523	23.26527786	28.19891739	26.11606789
C4A	20.56210136	23.42777443	20.67173576	25.52859306	25.70350647	24.66893005	25.39001656	24.63948059	23.55742264	25.47583771	23.43948936	24.37822151	20.8339119	19.03199196	22.16337013	20.37909508	19.48366356	22.90183258	23.00171661	20.48317337	23.94028854	20.61393929	23.38574409	22.68974304	19.57219887	21.25878525	23.90168571	23.73995399	23.96402168	23.97140884	21.94485283	21.38842773	21.81487656	19.40002632	23.72587967	19.37761116	20.24979782	19.78887177	21.65573883	22.33079529	20.3100605	19.76874161	25.10145378	24.07308388	22.83423996	20.40018272	24.48658752	23.04102898
H2AFV	26.30216789	27.11753464	26.99679565	25.98244095	25.13747025	26.54036331	25.73835754	25.96201515	26.41375542	24.19249725	26.45654106	25.87766838	26.96256638	28.0111599	24.33878517	27.15073776	27.10039139	24.36699677	25.91090775	25.89441872	26.03338623	27.05299759	25.79382133	23.71303368	25.40207291	23.03610611	26.0267334	24.97832108	26.30431175	26.85066986	28.33334351	25.89873695	24.05225182	27.02675438	26.17560005	26.98283195	24.68244362	24.87932777	23.93093681	25.5250721	24.78531456	27.08273697	26.51453018	26.04878616	28.74172211	28.08886528	23.95500183	25.71602058
